,edit_count,sentiment,neg_sentiment
2011-11-03,2.9,-0.14226788531693202,0.4415079365079365
2011-11-04,2.8,-0.15735151669335742,0.4498412698412698
2011-11-05,2.7666666666666666,-0.16513900757782043,0.4498412698412698
2011-11-06,2.6333333333333333,-0.19570045154246074,0.46984126984126984
2011-11-07,2.5,-0.1812106542880573,0.4448412698412698
2011-11-08,2.2,-0.19600083671076587,0.43743386243386245
2011-11-09,2.0,-0.20803720429933892,0.4263227513227513
2011-11-10,1.9,-0.1948631929893973,0.4041005291005291
2011-11-11,1.9,-0.1948631929893973,0.4041005291005291
2011-11-12,1.9333333333333333,-0.20709303295013137,0.40965608465608466
2011-11-13,2.466666666666667,-0.22726899249252505,0.4367394179894179
2011-11-14,2.7666666666666666,-0.21619356800678863,0.43118386243386236
2011-11-15,2.7666666666666666,-0.24856565524700774,0.44785052910052914
2011-11-16,2.7,-0.24438205390734963,0.4311838624338625
2011-11-17,2.466666666666667,-0.24520252858874975,0.4168981481481481
2011-11-18,2.433333333333333,-0.2743442695863821,0.43356481481481474
2011-11-19,2.3333333333333335,-0.28277870431818347,0.42245370370370366
2011-11-20,2.4,-0.286580526980537,0.4391203703703704
2011-11-21,2.433333333333333,-0.25359981869933784,0.4391203703703704
2011-11-22,2.2333333333333334,-0.24962270429564848,0.4354166666666667
2011-11-23,2.1333333333333333,-0.27771743208997784,0.45208333333333334
2011-11-24,2.033333333333333,-0.26639721530179183,0.42986111111111114
2011-11-25,2.1333333333333333,-0.297559467330575,0.46319444444444446
2011-11-26,2.2666666666666666,-0.2828843592119122,0.45208333333333334
2011-11-27,2.2666666666666666,-0.26798869555313437,0.4409722222222222
2011-11-28,2.3333333333333335,-0.2970620730034416,0.4743055555555556
2011-11-29,2.3,-0.2861183757760696,0.46875
2011-11-30,2.3333333333333335,-0.2211398199378025,0.4354166666666667
2011-12-01,2.3333333333333335,-0.2208918084878297,0.4354166666666667
2011-12-02,2.3666666666666667,-0.2540604422667197,0.46875
2011-12-03,2.2666666666666666,-0.26193101043620753,0.45763888888888893
2011-12-04,2.2666666666666666,-0.26194249227761274,0.45763888888888893
2011-12-05,2.3666666666666667,-0.2456759014240806,0.44930555555555557
2011-12-06,2.4,-0.19142249112446158,0.41597222222222224
2011-12-07,2.466666666666667,-0.19236453856149363,0.4326388888888889
2011-12-08,2.466666666666667,-0.19236453856149363,0.4326388888888889
2011-12-09,2.533333333333333,-0.19757939959684062,0.44930555555555557
2011-12-10,2.6,-0.22530026023704855,0.48263888888888895
2011-12-11,2.6,-0.22530026023704855,0.48263888888888895
2011-12-12,2.533333333333333,-0.23920552517095256,0.49375
2011-12-13,2.033333333333333,-0.24543555177866466,0.5
2011-12-14,1.6333333333333333,-0.2448766708137497,0.48333333333333334
2011-12-15,1.6,-0.18695586818078208,0.45
2011-12-16,1.6,-0.18695586818078208,0.45
2011-12-17,1.6666666666666667,-0.19114274380225985,0.4666666666666667
2011-12-18,1.7333333333333334,-0.18346404497112548,0.4666666666666667
2011-12-19,1.7333333333333334,-0.18346404497112548,0.4666666666666667
2011-12-20,1.7666666666666666,-0.1913086003490857,0.47222222222222227
2011-12-21,1.9,-0.24406148020710267,0.4988888888888889
2011-12-22,1.8666666666666667,-0.22715172394400554,0.4933333333333333
2011-12-23,1.8666666666666667,-0.22900931859300253,0.49333333333333335
2011-12-24,1.9,-0.19728004757847106,0.49333333333333335
2011-12-25,1.8333333333333333,-0.1993091665137382,0.49333333333333335
2011-12-26,1.7,-0.2325561368796561,0.5155555555555555
2011-12-27,1.6,-0.2383044849832853,0.5044444444444445
2011-12-28,1.5666666666666667,-0.2424451560775439,0.5044444444444445
2011-12-29,1.5333333333333334,-0.2747727037469546,0.5211111111111111
2011-12-30,1.4666666666666666,-0.3064769368370374,0.5211111111111111
2011-12-31,1.4,-0.28938176939884824,0.5127777777777778
2012-01-01,1.4,-0.28950242708126706,0.5127777777777778
2012-01-02,1.4,-0.28950242708126706,0.5127777777777778
2012-01-03,1.4333333333333333,-0.2832638403773308,0.5127777777777778
2012-01-04,1.3666666666666667,-0.24142452041308088,0.48777777777777775
2012-01-05,1.4,-0.2641184726688597,0.4988888888888888
2012-01-06,1.3333333333333333,-0.26317642523182766,0.48222222222222216
2012-01-07,1.3333333333333333,-0.26317642523182766,0.48222222222222216
2012-01-08,1.3333333333333333,-0.26183364583386315,0.48222222222222216
2012-01-09,1.4333333333333333,-0.2540465302599801,0.4755555555555555
2012-01-10,1.7666666666666666,-0.2737708021534814,0.5022222222222222
